,strikePrice,expiryDate,PE,CE
419,22800,03-Apr-2025,"{'strikePrice': 22800, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025PE22800.00', 'openInterest': 1034, 'changeinOpenInterest': 141, 'pchangeinOpenInterest': 15.789473684210526, 'totalTradedVolume': 842, 'impliedVolatility': 11.55, 'lastPrice': 322.8, 'change': -111, 'pChange': -25.587828492392806, 'totalBuyQuantity': 2625, 'totalSellQuantity': 4650, 'bidQty': 75, 'bidprice': 320.95, 'askQty': 75, 'askPrice': 323, 'underlyingValue': 22508.75}","{'strikePrice': 22800, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025CE22800.00', 'openInterest': 712, 'changeinOpenInterest': 332, 'pchangeinOpenInterest': 87.36842105263158, 'totalTradedVolume': 3347, 'impliedVolatility': 12.36, 'lastPrice': 159.5, 'change': 36.599999999999994, 'pChange': 29.78030919446704, 'totalBuyQuantity': 15750, 'totalSellQuantity': 2925, 'bidQty': 75, 'bidprice': 153.55, 'askQty': 75, 'askPrice': 163, 'underlyingValue': 22508.75}"
420,22800,09-Apr-2025,"{'strikePrice': 22800, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025PE22800.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1725, 'totalSellQuantity': 2700, 'bidQty': 825, 'bidprice': 311.85, 'askQty': 75, 'askPrice': 363, 'underlyingValue': 22508.75}","{'strikePrice': 22800, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025CE22800.00', 'openInterest': 100, 'changeinOpenInterest': 31, 'pchangeinOpenInterest': 44.927536231884055, 'totalTradedVolume': 94, 'impliedVolatility': 12.46, 'lastPrice': 217.2, 'change': 40.599999999999994, 'pChange': 22.989807474518685, 'totalBuyQuantity': 14550, 'totalSellQuantity': 3675, 'bidQty': 75, 'bidprice': 220.15, 'askQty': 150, 'askPrice': 235.7, 'underlyingValue': 22508.75}"
421,22800,17-Apr-2025,"{'strikePrice': 22800, 'expiryDate': '17-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY17-04-2025PE22800.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1800, 'totalSellQuantity': 1800, 'bidQty': 1800, 'bidprice': 329.4, 'askQty': 600, 'askPrice': 422.3, 'underlyingValue': 22508.75}","{'strikePrice': 22800, 'expiryDate': '17-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY17-04-2025CE22800.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5100, 'totalSellQuantity': 3075, 'bidQty': 900, 'bidprice': 261.35, 'askQty': 75, 'askPrice': 329.2, 'underlyingValue': 22508.75}"
422,22800,24-Apr-2025,"{'strikePrice': 22800, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025PE22800.00', 'openInterest': 3008, 'changeinOpenInterest': 472, 'pchangeinOpenInterest': 18.61198738170347, 'totalTradedVolume': 2196, 'impliedVolatility': 13.07, 'lastPrice': 402.95, 'change': -90.94999999999999, 'pChange': -18.41465883782142, 'totalBuyQuantity': 7650, 'totalSellQuantity': 10425, 'bidQty': 75, 'bidprice': 400.75, 'askQty': 75, 'askPrice': 402, 'underlyingValue': 22508.75}","{'strikePrice': 22800, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025CE22800.00', 'openInterest': 4249, 'changeinOpenInterest': 283, 'pchangeinOpenInterest': 7.13565305093293, 'totalTradedVolume': 2759, 'impliedVolatility': 12.47, 'lastPrice': 340, 'change': 51.94999999999999, 'pChange': 18.03506335705606, 'totalBuyQuantity': 14175, 'totalSellQuantity': 12450, 'bidQty': 225, 'bidprice': 338.45, 'askQty': 300, 'askPrice': 340, 'underlyingValue': 22508.75}"
423,22800,29-May-2025,"{'strikePrice': 22800, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025PE22800.00', 'openInterest': 189, 'changeinOpenInterest': 81, 'pchangeinOpenInterest': 75, 'totalTradedVolume': 179, 'impliedVolatility': 13.98, 'lastPrice': 479.5, 'change': -76.10000000000002, 'pChange': -13.696904247660191, 'totalBuyQuantity': 1950, 'totalSellQuantity': 3300, 'bidQty': 75, 'bidprice': 441.95, 'askQty': 300, 'askPrice': 482.8, 'underlyingValue': 22508.75}","{'strikePrice': 22800, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025CE22800.00', 'openInterest': 336, 'changeinOpenInterest': 126, 'pchangeinOpenInterest': 60, 'totalTradedVolume': 211, 'impliedVolatility': 10.84, 'lastPrice': 522.95, 'change': 60.85000000000002, 'pChange': 13.168145423068603, 'totalBuyQuantity': 4725, 'totalSellQuantity': 3225, 'bidQty': 300, 'bidprice': 520.65, 'askQty': 150, 'askPrice': 526, 'underlyingValue': 22508.75}"
424,22850,20-Mar-2025,"{'strikePrice': 22850, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025PE22850.00', 'openInterest': 659, 'changeinOpenInterest': 307, 'pchangeinOpenInterest': 87.2159090909091, 'totalTradedVolume': 9039, 'impliedVolatility': 10.49, 'lastPrice': 320.3, 'change': -133.75, 'pChange': -29.45710824799031, 'totalBuyQuantity': 910275, 'totalSellQuantity': 22950, 'bidQty': 150, 'bidprice': 319.4, 'askQty': 450, 'askPrice': 321.75, 'underlyingValue': 22508.75}","{'strikePrice': 22850, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025CE22850.00', 'openInterest': 73449, 'changeinOpenInterest': 60758, 'pchangeinOpenInterest': 478.7487195650461, 'totalTradedVolume': 1112676, 'impliedVolatility': 12.82, 'lastPrice': 14.75, 'change': 1.6999999999999993, 'pChange': 13.02681992337164, 'totalBuyQuantity': 1998075, 'totalSellQuantity': 309525, 'bidQty': 150, 'bidprice': 14.6, 'askQty': 750, 'askPrice': 14.9, 'underlyingValue': 22508.75}"
425,22850,27-Mar-2025,"{'strikePrice': 22850, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE22850.00', 'openInterest': 921, 'changeinOpenInterest': 256, 'pchangeinOpenInterest': 38.49624060150376, 'totalTradedVolume': 1260, 'impliedVolatility': 10.97, 'lastPrice': 333.8, 'change': -124.89999999999998, 'pChange': -27.229125790276864, 'totalBuyQuantity': 11175, 'totalSellQuantity': 12900, 'bidQty': 225, 'bidprice': 330.75, 'askQty': 75, 'askPrice': 333.8, 'underlyingValue': 22508.75}","{'strikePrice': 22850, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE22850.00', 'openInterest': 4349, 'changeinOpenInterest': 1025, 'pchangeinOpenInterest': 30.836341756919374, 'totalTradedVolume': 17486, 'impliedVolatility': 12.07, 'lastPrice': 75.8, 'change': 19.849999999999994, 'pChange': 35.47810545129579, 'totalBuyQuantity': 25200, 'totalSellQuantity': 16575, 'bidQty': 975, 'bidprice': 75.4, 'askQty': 975, 'askPrice': 77.15, 'underlyingValue': 22508.75}"
426,22850,03-Apr-2025,"{'strikePrice': 22850, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025PE22850.00', 'openInterest': 108, 'changeinOpenInterest': 77, 'pchangeinOpenInterest': 248.38709677419354, 'totalTradedVolume': 348, 'impliedVolatility': 11.34, 'lastPrice': 353.05, 'change': -96, 'pChange': -21.378465649704932, 'totalBuyQuantity': 2775, 'totalSellQuantity': 3750, 'bidQty': 825, 'bidprice': 25.2, 'askQty': 300, 'askPrice': 356.1, 'underlyingValue': 22508.75}","{'strikePrice': 22850, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025CE22850.00', 'openInterest': 50, 'changeinOpenInterest': 21, 'pchangeinOpenInterest': 72.41379310344827, 'totalTradedVolume': 100, 'impliedVolatility': 12.17, 'lastPrice': 140.5, 'change': 35.900000000000006, 'pChange': 34.32122370936903, 'totalBuyQuantity': 14625, 'totalSellQuantity': 1350, 'bidQty': 900, 'bidprice': 116.5, 'askQty': 1200, 'askPrice': 168.8, 'underlyingValue': 22508.75}"
427,22850,09-Apr-2025,"{'strikePrice': 22850, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025PE22850.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 900, 'totalSellQuantity': 300, 'bidQty': 900, 'bidprice': 285.95, 'askQty': 300, 'askPrice': 497.75, 'underlyingValue': 22508.75}","{'strikePrice': 22850, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025CE22850.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 11625, 'totalSellQuantity': 5475, 'bidQty': 900, 'bidprice': 176.25, 'askQty': 75, 'askPrice': 216.15, 'underlyingValue': 22508.75}"
428,22850,17-Apr-2025,,"{'strikePrice': 22850, 'expiryDate': '17-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY17-04-2025CE22850.00', 'openInterest': 1, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 2, 'impliedVolatility': 12.18, 'lastPrice': 254.5, 'change': -29.75, 'pChange': -10.466138962181178, 'totalBuyQuantity': 3375, 'totalSellQuantity': 900, 'bidQty': 225, 'bidprice': 248.65, 'askQty': 900, 'askPrice': 294, 'underlyingValue': 22508.75}"
429,22850,24-Apr-2025,"{'strikePrice': 22850, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025PE22850.00', 'openInterest': 255, 'changeinOpenInterest': 52, 'pchangeinOpenInterest': 25.61576354679803, 'totalTradedVolume': 100, 'impliedVolatility': 12.98, 'lastPrice': 427.35, 'change': -96.54999999999995, 'pChange': -18.429089520900927, 'totalBuyQuantity': 4575, 'totalSellQuantity': 2400, 'bidQty': 75, 'bidprice': 380.55, 'askQty': 300, 'askPrice': 431.9, 'underlyingValue': 22508.75}","{'strikePrice': 22850, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025CE22850.00', 'openInterest': 682, 'changeinOpenInterest': 127, 'pchangeinOpenInterest': 22.882882882882882, 'totalTradedVolume': 359, 'impliedVolatility': 12.34, 'lastPrice': 316, 'change': 50.19999999999999, 'pChange': 18.886380737396532, 'totalBuyQuantity': 3975, 'totalSellQuantity': 5400, 'bidQty': 75, 'bidprice': 306, 'askQty': 75, 'askPrice': 325, 'underlyingValue': 22508.75}"
430,22850,29-May-2025,"{'strikePrice': 22850, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025PE22850.00', 'openInterest': 6, 'changeinOpenInterest': 2, 'pchangeinOpenInterest': 50, 'totalTradedVolume': 4, 'impliedVolatility': 14.16, 'lastPrice': 509.75, 'change': -93.04999999999995, 'pChange': -15.436297279362968, 'totalBuyQuantity': 3075, 'totalSellQuantity': 300, 'bidQty': 75, 'bidprice': 478.3, 'askQty': 300, 'askPrice': 512.45, 'underlyingValue': 22508.75}","{'strikePrice': 22850, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025CE22850.00', 'openInterest': 5, 'changeinOpenInterest': 1, 'pchangeinOpenInterest': 25, 'totalTradedVolume': 3, 'impliedVolatility': 10.73, 'lastPrice': 491.75, 'change': -23.149999999999977, 'pChange': -4.496018644396966, 'totalBuyQuantity': 1950, 'totalSellQuantity': 2700, 'bidQty': 300, 'bidprice': 485.9, 'askQty': 900, 'askPrice': 528, 'underlyingValue': 22508.75}"
431,22900,20-Mar-2025,"{'strikePrice': 22900, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025PE22900.00', 'openInterest': 844, 'changeinOpenInterest': 257, 'pchangeinOpenInterest': 43.781942078364565, 'totalTradedVolume': 12769, 'impliedVolatility': 9.13, 'lastPrice': 365.2, 'change': -132.85000000000002, 'pChange': -26.67402871197671, 'totalBuyQuantity': 24600, 'totalSellQuantity': 15075, 'bidQty': 150, 'bidprice': 363.4, 'askQty': 150, 'askPrice': 366.5, 'underlyingValue': 22508.75}","{'strikePrice': 22900, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025CE22900.00', 'openInterest': 67905, 'changeinOpenInterest': 36406, 'pchangeinOpenInterest': 115.57827232610559, 'totalTradedVolume': 1280977, 'impliedVolatility': 12.76, 'lastPrice': 10, 'change': 0.3000000000000007, 'pChange': 3.0927835051546464, 'totalBuyQuantity': 2425200, 'totalSellQuantity': 440100, 'bidQty': 375, 'bidprice': 9.7, 'askQty': 1500, 'askPrice': 10, 'underlyingValue': 22508.75}"
432,22900,27-Mar-2025,"{'strikePrice': 22900, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE22900.00', 'openInterest': 3702, 'changeinOpenInterest': 165, 'pchangeinOpenInterest': 4.664970313825275, 'totalTradedVolume': 3816, 'impliedVolatility': 10.76, 'lastPrice': 366, 'change': -134.95, 'pChange': -26.938816249126656, 'totalBuyQuantity': 26850, 'totalSellQuantity': 13050, 'bidQty': 150, 'bidprice': 365.85, 'askQty': 150, 'askPrice': 369.75, 'underlyingValue': 22508.75}","{'strikePrice': 22900, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE22900.00', 'openInterest': 23281, 'changeinOpenInterest': 3198, 'pchangeinOpenInterest': 15.923915749638999, 'totalTradedVolume': 67574, 'impliedVolatility': 11.91, 'lastPrice': 62.8, 'change': 16.549999999999997, 'pChange': 35.78378378378378, 'totalBuyQuantity': 50025, 'totalSellQuantity': 92850, 'bidQty': 75, 'bidprice': 61.85, 'askQty': 975, 'askPrice': 62.85, 'underlyingValue': 22508.75}"
433,22900,03-Apr-2025,"{'strikePrice': 22900, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025PE22900.00', 'openInterest': 155, 'changeinOpenInterest': 143, 'pchangeinOpenInterest': 1191.6666666666667, 'totalTradedVolume': 338, 'impliedVolatility': 11.28, 'lastPrice': 384.9, 'change': -103.10000000000002, 'pChange': -21.127049180327873, 'totalBuyQuantity': 1050, 'totalSellQuantity': 4350, 'bidQty': 300, 'bidprice': 359.1, 'askQty': 300, 'askPrice': 387.7, 'underlyingValue': 22508.75}","{'strikePrice': 22900, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025CE22900.00', 'openInterest': 536, 'changeinOpenInterest': 120, 'pchangeinOpenInterest': 28.846153846153847, 'totalTradedVolume': 2139, 'impliedVolatility': 12.07, 'lastPrice': 123.1, 'change': 30.849999999999994, 'pChange': 33.441734417344165, 'totalBuyQuantity': 12975, 'totalSellQuantity': 4875, 'bidQty': 150, 'bidprice': 121.55, 'askQty': 75, 'askPrice': 124, 'underlyingValue': 22508.75}"
434,22900,09-Apr-2025,"{'strikePrice': 22900, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025PE22900.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 900, 'totalSellQuantity': 975, 'bidQty': 900, 'bidprice': 340.2, 'askQty': 75, 'askPrice': 438.6, 'underlyingValue': 22508.75}","{'strikePrice': 22900, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025CE22900.00', 'openInterest': 14, 'changeinOpenInterest': 11, 'pchangeinOpenInterest': 366.6666666666667, 'totalTradedVolume': 23, 'impliedVolatility': 12.53, 'lastPrice': 180, 'change': -17.19999999999999, 'pChange': -8.722109533468554, 'totalBuyQuantity': 8475, 'totalSellQuantity': 2925, 'bidQty': 225, 'bidprice': 172.05, 'askQty': 75, 'askPrice': 189.2, 'underlyingValue': 22508.75}"
435,22900,17-Apr-2025,,"{'strikePrice': 22900, 'expiryDate': '17-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY17-04-2025CE22900.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 1, 'impliedVolatility': 13.68, 'lastPrice': 272.7, 'change': 6.649999999999977, 'pChange': 2.499530163503092, 'totalBuyQuantity': 4575, 'totalSellQuantity': 2025, 'bidQty': 975, 'bidprice': 129.6, 'askQty': 1350, 'askPrice': 270.25, 'underlyingValue': 22508.75}"
436,22900,24-Apr-2025,"{'strikePrice': 22900, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025PE22900.00', 'openInterest': 1744, 'changeinOpenInterest': 61, 'pchangeinOpenInterest': 3.6244800950683302, 'totalTradedVolume': 377, 'impliedVolatility': 12.9, 'lastPrice': 452.65, 'change': -101.45000000000005, 'pChange': -18.308969500090242, 'totalBuyQuantity': 5850, 'totalSellQuantity': 5325, 'bidQty': 300, 'bidprice': 447, 'askQty': 300, 'askPrice': 479.75, 'underlyingValue': 22508.75}","{'strikePrice': 22900, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025CE22900.00', 'openInterest': 3412, 'changeinOpenInterest': 304, 'pchangeinOpenInterest': 9.781209781209782, 'totalTradedVolume': 1242, 'impliedVolatility': 12.34, 'lastPrice': 291.9, 'change': 46.49999999999997, 'pChange': 18.948655256723704, 'totalBuyQuantity': 8250, 'totalSellQuantity': 8625, 'bidQty': 225, 'bidprice': 290.8, 'askQty': 75, 'askPrice': 294, 'underlyingValue': 22508.75}"
437,22900,29-May-2025,"{'strikePrice': 22900, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025PE22900.00', 'openInterest': 11, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3300, 'totalSellQuantity': 4050, 'bidQty': 300, 'bidprice': 517.7, 'askQty': 150, 'askPrice': 529.95, 'underlyingValue': 22508.75}","{'strikePrice': 22900, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025CE22900.00', 'openInterest': 71, 'changeinOpenInterest': 29, 'pchangeinOpenInterest': 69.04761904761905, 'totalTradedVolume': 47, 'impliedVolatility': 10.84, 'lastPrice': 470.6, 'change': 58.30000000000001, 'pChange': 14.140189182634005, 'totalBuyQuantity': 3150, 'totalSellQuantity': 2175, 'bidQty': 150, 'bidprice': 461.05, 'askQty': 150, 'askPrice': 490, 'underlyingValue': 22508.75}"
438,22950,20-Mar-2025,"{'strikePrice': 22950, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025PE22950.00', 'openInterest': 148, 'changeinOpenInterest': 31, 'pchangeinOpenInterest': 26.495726495726494, 'totalTradedVolume': 1389, 'impliedVolatility': 0, 'lastPrice': 411.8, 'change': -134.74999999999994, 'pChange': -24.654651907419257, 'totalBuyQuantity': 21150, 'totalSellQuantity': 11100, 'bidQty': 150, 'bidprice': 409.85, 'askQty': 150, 'askPrice': 412.9, 'underlyingValue': 22508.75}","{'strikePrice': 22950, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025CE22950.00', 'openInterest': 38105, 'changeinOpenInterest': 27093, 'pchangeinOpenInterest': 246.03160188884854, 'totalTradedVolume': 687108, 'impliedVolatility': 12.83, 'lastPrice': 6.5, 'change': -0.8499999999999996, 'pChange': -11.564625850340132, 'totalBuyQuantity': 2122725, 'totalSellQuantity': 254475, 'bidQty': 75, 'bidprice': 6.45, 'askQty': 75, 'askPrice': 6.5, 'underlyingValue': 22508.75}"
439,22950,27-Mar-2025,"{'strikePrice': 22950, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE22950.00', 'openInterest': 1236, 'changeinOpenInterest': -72, 'pchangeinOpenInterest': -5.504587155963303, 'totalTradedVolume': 968, 'impliedVolatility': 10.74, 'lastPrice': 410, 'change': -122.89999999999998, 'pChange': -23.062488271720767, 'totalBuyQuantity': 8025, 'totalSellQuantity': 7350, 'bidQty': 225, 'bidprice': 402.85, 'askQty': 150, 'askPrice': 407.85, 'underlyingValue': 22508.75}","{'strikePrice': 22950, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE22950.00', 'openInterest': 3832, 'changeinOpenInterest': 1024, 'pchangeinOpenInterest': 36.46723646723647, 'totalTradedVolume': 16470, 'impliedVolatility': 11.8, 'lastPrice': 49.65, 'change': 11.850000000000001, 'pChange': 31.349206349206355, 'totalBuyQuantity': 38325, 'totalSellQuantity': 18150, 'bidQty': 975, 'bidprice': 49.05, 'askQty': 75, 'askPrice': 50.1, 'underlyingValue': 22508.75}"
440,22950,03-Apr-2025,"{'strikePrice': 22950, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025PE22950.00', 'openInterest': 54, 'changeinOpenInterest': 53, 'pchangeinOpenInterest': 5300, 'totalTradedVolume': 106, 'impliedVolatility': 11.59, 'lastPrice': 426.3, 'change': -105.09999999999997, 'pChange': -19.77794505080918, 'totalBuyQuantity': 300, 'totalSellQuantity': 3750, 'bidQty': 300, 'bidprice': 408.1, 'askQty': 300, 'askPrice': 420.45, 'underlyingValue': 22508.75}","{'strikePrice': 22950, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025CE22950.00', 'openInterest': 84, 'changeinOpenInterest': 14, 'pchangeinOpenInterest': 20, 'totalTradedVolume': 336, 'impliedVolatility': 11.97, 'lastPrice': 106.85, 'change': 28.89999999999999, 'pChange': 37.07504810776137, 'totalBuyQuantity': 13500, 'totalSellQuantity': 2475, 'bidQty': 300, 'bidprice': 77.75, 'askQty': 300, 'askPrice': 116.5, 'underlyingValue': 22508.75}"
